tema,indicador_id,indicador,ano,cenario_id,cenario,faixa_id,faixa,faixa_cor,local_id,local_nome,valor
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,5064,Amaporã/PR,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,4211,Amaraji/PE,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,138,Amaral Ferrador/RS,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,4872,Amaralina/GO,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,3197,Amarante do Maranhão/MA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,3412,Amarante/PI,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,4572,Amargosa/BA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,1792,Americana/SP,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,2654,Americano do Brasil/GO,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,1793,Américo Brasiliense/SP,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,1794,Américo de Campos/SP,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,139,Ametista do Sul/RS,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,2655,Amorinópolis/GO,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,4489,Amparo de São Francisco/SE,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,780,Amparo do Serra/MG,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,3988,Amparo/PB,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,5065,Ampére/PR,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,4388,Anadia/AL,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,672,Anagé/BA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,5066,Anahy/PR,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,2942,Anajás/PA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,3198,Anajatuba/MA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,1796,Analândia/SP,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,3053,Ananás/TO,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,2943,Ananindeua/PA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,3199,Anapurus/MA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,525,Anastácio/MS,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,526,Anaurilândia/MS,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,31,Anchieta/SC,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,4575,Andaraí/BA,0.0
Desastres geo-hidrológicos,60079,Domicílios em áreas de risco,2015,,Presente,verylow,Muito baixo,#02C650,5315,Andirá/PR,0.0
