"code_muni";"dom_resp_h_branca";"dom_resp_h_preta";"dom_resp_h_amarela";"dom_resp_h_parda";"dom_resp_h_indigena";"dom_resp_m_branca";"dom_resp_m_preta";"dom_resp_m_amarela";"dom_resp_m_parda";"dom_resp_m_indigena"
"4309258";333;7;NA;36;NA;155;3;NA;29;NA
"4309308";13538;1466;13;2298;22;13785;1836;18;2176;20
"4309407";5146;183;NA;741;NA;2933;134;1;507;1
"4309506";1603;25;NA;203;NA;814;18;NA;139;NA
"4309555";1019;49;1;67;NA;794;40;NA;52;NA
"4309571";499;19;NA;172;NA;216;6;NA;57;NA
"4309605";3825;113;5;640;1;2500;66;2;474;2
"4309654";899;83;NA;316;9;640;54;NA;200;5
"4309704";846;37;NA;112;NA;760;25;NA;107;1
"4309753";830;31;NA;141;NA;355;9;NA;53;NA
"4309803";1058;31;1;94;1;492;16;NA;77;1
"4309902";1093;38;2;240;41;825;26;NA;194;66
"4309951";653;27;NA;164;NA;458;20;NA;140;NA
"4310009";3476;161;NA;650;2;3390;97;3;591;1
"4310108";5251;224;5;1148;5;5067;168;6;904;6
"4310207";13708;528;15;3054;18;11786;479;18;2923;13
"4310306";996;18;NA;100;NA;330;10;NA;55;NA
"4310330";4007;208;6;589;16;4771;258;4;592;8
"4310363";606;13;NA;45;NA;496;5;NA;18;NA
"4310405";1319;36;1;185;NA;776;32;NA;138;NA
"4310413";317;17;NA;185;NA;173;6;NA;84;NA
"4310439";1060;37;NA;141;NA;767;19;NA;114;1
"4310462";362;15;NA;73;1;197;7;NA;22;NA
"4310504";1122;42;NA;233;133;1012;31;NA;201;69
"4310538";1030;42;NA;180;2;714;40;NA;108;NA
"4310553";514;44;NA;150;NA;317;35;NA;114;NA
"4310579";428;9;NA;138;NA;104;9;NA;37;NA
"4310603";4504;457;2;1986;7;3799;359;4;1806;3
"4310652";610;19;7;30;NA;345;9;2;20;1
"4310702";729;17;NA;145;NA;316;6;NA;77;NA
"4310751";409;7;NA;55;NA;226;1;NA;42;NA
"4310801";4041;66;24;390;NA;3698;69;17;311;2
"4310850";738;23;1;262;NA;360;9;NA;108;NA
"4310876";285;13;1;105;NA;259;20;1;99;1
"4310900";712;26;NA;58;NA;389;33;NA;83;NA
"4311007";4452;378;4;507;11;4520;438;NA;520;11
"4311106";2330;55;1;318;1;1290;46;NA;268;1
"4311122";596;41;2;212;1;371;27;1;141;NA
"4311130";811;45;NA;100;NA;312;25;NA;40;NA
"4311155";1106;89;NA;482;NA;701;56;2;345;NA
"4311205";2132;184;NA;559;5;3055;273;NA;759;NA
"4311239";548;21;NA;103;2;159;6;NA;30;NA
"4311254";916;43;2;339;2;523;29;2;179;NA
"4311270";429;7;1;15;NA;192;1;NA;10;NA
"4311304";4249;198;2;1203;4;4015;157;NA;950;1
"4311403";16085;856;15;2113;37;16108;869;24;1851;25
"4311429";318;4;NA;241;16;268;6;NA;126;5
"4311502";1258;162;NA;188;1;990;185;NA;149;NA
"4311601";832;31;NA;223;45;506;24;NA;142;25
"4311627";951;35;1;134;2;1021;27;NA;141;1
"4311643";402;5;NA;33;2;202;1;1;18;1
"4311700";1009;34;1;203;1;816;32;3;197;2
"4311718";660;65;NA;344;2;331;38;NA;192;NA
"4311734";592;18;NA;69;1;509;14;NA;32;NA
"4311759";1250;69;NA;268;2;887;53;2;238;NA
"4311775";1388;116;NA;146;18;1003;96;NA;133;13
"4311791";685;5;NA;25;NA;245;4;NA;15;NA
"4311809";7031;389;3;1438;4;6782;269;4;1363;6
"4311908";888;15;3;108;1;570;10;NA;139;NA
"4311981";958;18;NA;78;9;494;24;1;53;7
"4312005";469;2;NA;50;NA;194;6;NA;36;NA
"4312054";880;10;NA;49;1;601;7;NA;27;NA
"4312104";982;33;NA;190;NA;589;32;1;132;NA
"4312138";560;5;5;63;27;216;7;NA;30;41
"4312153";913;29;NA;104;NA;755;26;1;55;NA
"4312179";355;13;NA;72;NA;208;4;NA;47;NA
"4312203";767;27;NA;149;NA;511;24;NA;168;NA
"4312252";941;108;1;152;2;1261;149;NA;197;NA
"4312302";900;35;NA;196;13;396;11;NA;89;18
"4312351";354;3;NA;12;NA;157;2;NA;8;NA
"4312377";524;116;NA;190;1;233;47;NA;82;1
"4312385";652;6;NA;16;NA;234;2;NA;6;1
"4312401";10119;674;5;1326;17;10132;839;9;1215;14
"4312427";616;23;NA;75;NA;285;14;NA;46;NA
"4312443";890;4;NA;13;NA;362;2;1;8;NA
"4312450";1351;77;NA;59;1;923;63;NA;38;2
"4312476";1059;11;NA;73;1;1071;17;NA;71;1
"4312500";2035;266;NA;359;4;1436;217;1;275;3
"4312609";902;42;1;103;NA;625;18;1;93;1
"4312617";609;71;NA;150;1;190;35;NA;41;NA
"4312625";313;5;NA;31;22;171;2;NA;21;40
"4312658";3223;155;2;424;1;2742;82;2;347;1
"4312674";427;10;NA;92;NA;200;5;NA;37;NA
"4312708";1825;74;1;616;288;1566;59;NA;559;147
"4312757";636;21;NA;88;NA;340;16;NA;71;NA
"4312807";790;35;4;181;NA;639;27;4;130;1
"4312906";1850;49;NA;170;NA;1060;22;NA;141;NA
"4312955";463;5;NA;16;NA;292;3;NA;17;NA
"4313003";821;17;NA;31;NA;321;10;NA;13;NA
"4313011";812;5;1;24;NA;322;2;NA;16;NA
"4313037";722;31;1;125;2;862;31;1;132;NA
"4313060";2844;138;2;731;1;3032;124;NA;696;4
"4313086";533;3;NA;24;2;225;4;NA;16;3
"4313102";1193;48;1;145;NA;505;50;NA;98;1
"4313201";4426;97;3;450;4;3671;58;7;323;5
"4313300";4834;252;2;891;2;3210;149;NA;541;3
"4313334";570;12;NA;69;NA;194;6;NA;13;NA
"4313359";849;12;NA;36;NA;328;7;NA;17;1
"4313375";4478;271;2;831;7;3786;225;NA;681;1
"4313391";925;52;1;45;NA;367;39;NA;31;NA
"4313409";36156;1763;56;5250;40;39948;1967;47;4627;25
"4313425";886;13;NA;82;NA;292;5;NA;31;NA
"4313441";436;23;NA;135;NA;152;7;1;64;1
"4313466";375;7;NA;42;3;162;3;NA;27;3
"4313490";836;18;1;286;NA;377;10;NA;119;NA
"4313508";7417;509;1;875;29;7528;609;3;876;21
"4313607";848;24;NA;136;NA;315;9;NA;82;NA
"4313656";2068;263;NA;393;10;1818;271;1;350;3
"4313706";4910;304;8;1520;2;4371;267;5;1414;2
"4313805";1615;43;NA;350;1;800;17;1;177;3
"4313904";8762;267;6;1897;4;4488;126;3;930;3
"4313953";1353;165;NA;249;2;1636;250;NA;316;4
"4314001";1732;25;1;151;NA;667;23;NA;53;1
"4314027";1393;85;NA;208;NA;759;59;NA;119;NA
"4314035";797;13;NA;38;1;772;17;NA;46;NA
"4314050";7507;379;1;1875;13;8105;412;5;1580;13
"4314068";881;22;NA;147;NA;416;8;NA;52;1
"4314076";1162;55;NA;63;NA;953;76;1;73;NA
"4314100";30222;1591;26;7138;59;34014;1588;25;7062;53
"4314134";553;7;NA;44;NA;168;2;NA;19;NA
"4314159";1833;40;1;140;NA;1011;30;NA;91;3
"4314175";337;61;NA;89;NA;231;59;NA;89;NA
"4314209";1199;118;1;133;3;1260;183;1;185;2
"4314308";610;22;NA;110;1;502;13;3;113;2
"4314407";46826;6148;66;6495;71;54219;9318;60;7475;89
"4314423";1037;16;NA;82;NA;807;13;1;75;NA
"4314456";426;12;NA;143;NA;357;15;NA;136;1
"4314464";465;12;NA;152;1;189;5;1;61;NA
"4314472";813;28;NA;199;NA;342;11;1;81;NA
"4314498";817;37;NA;240;NA;463;23;NA;117;NA
"4314506";1921;305;2;255;4;1699;351;4;336;7
"4314548";656;6;NA;45;3;187;NA;1;18;3
"4314555";376;21;NA;185;NA;237;11;1;90;NA
"4314605";3216;351;3;399;13;2806;366;1;357;14
"4314704";1847;68;1;199;168;1367;38;1;175;189
"4314753";496;23;NA;14;NA;285;8;NA;15;1
"4314779";735;42;NA;171;2;234;14;NA;60;1
"4314787";441;3;NA;20;NA;113;2;NA;6;NA
"4314803";5430;256;15;859;1;5375;254;4;747;4
"4314902";190412;26190;566;31686;615;231595;40502;569;35837;623
"4315008";1037;18;NA;174;NA;486;15;NA;99;NA
"4315057";440;12;NA;50;NA;272;15;NA;55;NA
"4315073";394;6;NA;50;NA;185;4;NA;26;NA
"4315107";1650;47;2;592;NA;1074;45;1;518;NA
"4315131";402;7;NA;99;NA;123;3;NA;31;NA
"4315149";483;5;NA;51;NA;515;8;NA;50;NA
"4315156";1179;10;NA;85;NA;761;7;NA;67;NA
"4315172";501;13;1;50;NA;158;5;NA;24;NA
"4315206";939;14;NA;57;NA;313;8;NA;35;NA
"4315305";3382;258;1;772;15;3291;264;7;684;6
"4315313";297;27;NA;96;NA;91;12;NA;54;NA
"4315321";567;18;NA;110;NA;280;9;NA;52;NA
"4315354";730;11;1;61;NA;648;11;1;59;NA
"4315404";924;27;NA;300;656;587;26;NA;204;381
"4315453";403;15;NA;16;NA;238;7;NA;16;NA
"4315503";2683;333;NA;297;2;2040;296;5;251;3
"4315552";603;13;2;150;32;216;4;NA;53;19
"4315602";26095;3343;30;5249;81;29889;4473;34;5371;63
"4315701";5519;423;8;731;NA;5495;606;7;790;1
"4315750";949;23;NA;151;5;516;18;NA;66;NA
"4315800";1603;74;NA;225;2;1838;94;1;212;NA
"4315909";1061;28;NA;254;3;993;21;NA;221;2
"4315958";461;20;3;147;NA;206;10;NA;66;1
"4316006";3829;105;1;719;3;3022;77;3;475;2
"4316105";1526;64;1;296;105;1169;41;1;231;126
"4316204";943;15;NA;34;NA;714;14;NA;36;NA
"4316303";968;38;NA;343;NA;869;38;NA;333;NA
"4316402";5460;491;3;1014;10;5129;653;6;1034;10
"4316428";354;11;NA;193;NA;290;10;NA;115;NA
"4316436";441;20;NA;64;1;438;20;1;51;NA
"4316451";1326;78;1;394;62;1549;105;1;449;59
"4316477";786;18;NA;57;NA;239;2;NA;16;NA
"4316501";1411;34;NA;95;4;1018;27;1;79;NA
"4316600";3707;42;1;559;3;1943;32;2;324;4
"4316709";1312;79;NA;384;NA;1030;70;1;332;NA
"4316733";384;16;NA;68;1;109;8;NA;31;NA
"4316758";1470;25;NA;48;1;965;28;NA;42;1
"4316808";23238;1486;12;2763;12;21664;1649;27;2799;9
"4316907";40728;3242;54;7366;99;43455;3877;39;7393;85
"4316956";1454;16;NA;46;NA;863;4;NA;31;1
"4316972";598;29;NA;121;NA;218;20;NA;51;NA
"4317004";1496;91;2;141;NA;1088;75;3;144;2
"4317103";11330;1298;11;2309;29;12513;1739;12;2534;22
"4317202";12879;493;10;2875;11;11099;328;10;2304;8
"4317251";391;5;NA;17;NA;176;2;NA;2;NA
"4317301";4972;481;6;713;10;4969;604;5;756;5
"4317400";8493;311;5;1641;6;7440;351;4;1399;13
"4317509";11826;532;7;3159;30;11015;371;16;2725;20
"4317558";508;7;NA;57;NA;149;4;NA;23;NA
"4317608";8087;549;4;693;10;6589;558;7;576;7
"4317707";1561;76;NA;537;1;1327;89;NA;498;NA
"4317756";292;8;NA;29;NA;443;8;NA;36;NA
"4317806";2282;93;NA;681;5;1856;41;2;514;1
"4317905";3686;53;NA;282;1;1709;30;NA;151;1
"4317954";612;13;NA;114;NA;134;1;NA;42;NA
"4318002";8570;505;12;2417;7;8310;562;12;2191;4
"4318051";646;8;NA;54;NA;316;3;NA;30;NA
"4318101";3164;137;2;484;7;2825;123;3;497;7
"4318200";3239;288;5;829;7;2777;227;4;635;3
"4318309";8574;839;9;1915;14;7988;1023;16;1921;12
"4318408";3684;290;12;626;3;2766;287;9;419;4
"4318424";1228;17;NA;52;NA;414;7;NA;21;NA
"4318432";458;46;NA;71;NA;352;54;NA;60;NA
"4318440";744;24;NA;60;3;211;6;NA;36;NA
"4318457";489;23;NA;149;NA;205;6;NA;60;NA
"4318465";345;12;NA;164;NA;164;3;NA;61;NA
"4318481";716;11;NA;44;NA;861;12;NA;50;NA
"4318499";590;8;1;18;NA;318;3;NA;18;NA
"4318507";4199;416;3;848;4;3399;518;NA;803;4
"4318606";1510;17;NA;246;2;775;14;NA;172;2
"4318614";444;8;1;38;NA;399;9;NA;22;NA
"4318622";646;38;NA;162;NA;425;39;NA;149;NA
"4318705";30334;2455;56;6310;83;35709;2999;49;6138;90
"4318804";7661;486;NA;432;8;5518;679;NA;472;3
"4318903";4850;201;1;1519;5;5250;191;7;1535;4
"4319000";4177;138;1;519;4;2925;103;2;353;4
"4319109";1102;36;NA;184;NA;762;15;1;118;NA
"4319125";671;9;NA;96;2;328;14;NA;27;NA
"4319158";1056;26;2;451;12;892;22;4;329;11
"4319208";619;49;1;354;1;633;34;1;355;NA
"4319307";1395;22;NA;185;NA;498;14;1;118;NA
"4319356";629;9;NA;47;1;584;12;NA;27;NA
"4319364";342;9;NA;115;NA;145;2;NA;59;NA
"4319372";475;6;NA;41;NA;557;12;1;77;NA
"4319406";2801;80;3;345;NA;2689;120;3;384;NA
"4319505";3899;196;4;499;5;4104;228;2;492;6
"4319604";3134;408;1;353;2;3650;581;4;476;1
"4319703";671;12;NA;68;1;430;9;NA;49;NA
"4319711";537;4;NA;47;NA;232;5;NA;22;NA
"4319737";328;3;NA;19;229;162;4;NA;9;72
"4319752";530;10;NA;46;1;251;2;NA;12;NA
"4319802";1344;98;1;334;NA;1009;67;1;264;NA
"4319901";11252;486;4;2520;4;11681;436;6;2342;10
"4320008";18982;1623;15;3728;18;20333;2010;24;3439;22
"4320107";3173;211;2;661;8;3642;174;NA;750;4
"4320206";2150;68;NA;431;1;1644;83;NA;322;1
"4320230";417;23;NA;117;NA;388;14;NA;111;NA
"4320263";1197;33;1;398;NA;469;20;NA;207;NA
"4320305";1087;26;NA;169;NA;565;17;NA;115;NA
"4320321";614;10;NA;75;NA;295;6;NA;45;NA
"4320354";1064;84;NA;180;NA;603;71;NA;108;3
"4320404";3497;170;NA;412;2;1779;95;1;275;1
"4320453";482;2;NA;23;NA;251;9;NA;13;NA
"4320503";1237;58;1;146;14;620;38;NA;78;5
"4320552";1262;56;1;143;NA;784;36;1;74;NA
"4320578";439;10;NA;59;NA;165;4;NA;21;NA
"4320602";900;13;NA;41;NA;321;6;NA;28;NA
"4320651";425;13;NA;44;1;247;7;NA;52;NA
"4320677";1893;49;NA;328;NA;750;23;NA;163;NA
"4320701";2277;128;1;464;2;2120;137;1;462;2
"4320800";4868;153;6;1167;1;4427;174;5;915;1
"4320859";848;24;NA;55;3;724;19;NA;65;5
"4320909";3621;188;6;724;11;3715;151;2;912;12
"4321006";1926;96;NA;460;4;1256;43;NA;265;1
"4321105";2271;276;1;414;6;2259;372;NA;412;3
"4321204";8518;536;14;1418;17;8515;591;6;1273;7
"4321303";4802;196;1;345;3;4311;160;NA;280;1
"4321329";719;12;NA;127;1;219;6;NA;56;NA
"4321352";1020;113;NA;187;3;608;100;NA;122;3
"4321402";2272;58;1;395;269;1699;34;NA;368;240
"4321436";1765;86;NA;165;5;1755;97;2;135;2
"4321451";5992;239;3;569;6;5163;216;NA;586;4
"4321469";613;13;NA;115;NA;410;7;1;85;NA
"4321477";1236;16;NA;208;1;457;8;NA;103;NA
"4321493";612;8;NA;32;NA;371;10;NA;26;NA
"4321501";6808;364;4;998;30;7112;340;5;848;22
"4321600";8140;477;5;1415;27;9162;586;7;1265;18
"4321626";503;4;1;19;NA;291;6;NA;8;NA
"4321634";700;9;NA;17;NA;292;NA;NA;10;NA
"4321667";2490;42;5;164;NA;1367;29;3;103;1
"4321709";4100;215;4;867;6;3331;153;6;587;10
"4321808";4638;86;NA;667;NA;3830;67;1;590;1
"4321832";582;45;1;24;1;369;25;NA;18;NA
"4321857";695;23;2;189;56;533;12;NA;128;100
"4321907";4847;97;2;645;4;3811;81;NA;475;2
"4321956";1096;83;6;486;1;761;55;8;340;4
"4322004";4680;278;1;625;3;4112;305;1;562;6
"4322103";1248;26;2;231;NA;649;9;NA;103;NA
"4322152";761;50;NA;140;NA;341;26;NA;86;NA
"4322186";327;5;NA;21;NA;190;5;NA;13;NA
"4322202";3060;195;NA;807;1;2800;218;2;721;2
"4322251";1095;23;NA;63;1;606;6;NA;48;NA
"4322301";1760;35;1;217;NA;1179;23;NA;156;NA
"4322327";583;27;NA;43;NA;460;36;1;55;2
"4322343";561;1;NA;19;NA;181;1;NA;7;1
"4322350";345;3;NA;19;NA;63;2;NA;4;NA
"4322376";396;25;NA;90;NA;229;13;1;54;NA
"4322400";14477;1397;17;5046;25;14052;1692;10;4993;31
"4322509";8053;641;7;2847;14;8443;623;8;3006;15
"4322525";645;22;NA;70;NA;490;26;NA;41;NA
"4322533";2084;80;NA;305;2;1088;40;NA;179;2
"4322541";817;38;2;104;NA;1133;32;NA;138;NA
"4322558";479;19;NA;50;NA;209;8;NA;23;NA
"4322608";13207;688;4;1158;8;10787;813;3;1021;4
"4322707";4127;266;NA;548;NA;4380;420;NA;596;3
"4322806";4812;168;5;550;2;3488;104;1;400;6
"4322855";443;2;NA;23;NA;166;2;NA;8;NA
"4322905";1177;16;1;107;NA;506;14;NA;75;NA
"4323002";27065;4820;34;7074;165;31012;6656;44;7584;168
"4323101";735;19;NA;261;22;512;23;NA;203;16
"4323200";600;14;NA;54;NA;379;6;1;50;NA
"4323309";781;28;NA;61;1;393;14;NA;45;1
"4323358";476;9;NA;48;NA;202;6;NA;33;NA
"4323408";851;13;NA;93;NA;594;20;NA;87;NA
"4323457";737;69;NA;85;1;570;63;NA;77;NA
"4323507";578;21;NA;153;NA;198;6;NA;59;NA
"4323606";383;8;NA;12;NA;151;6;NA;16;NA
"4323705";564;7;NA;171;NA;305;2;NA;59;NA
"4323754";781;23;NA;177;NA;276;7;NA;51;NA
"4323770";748;14;NA;33;NA;298;7;NA;14;NA
"4323804";2407;131;1;319;4;2480;165;1;293;4
"5000203";1223;410;9;2106;12;584;214;7;1051;9
"5000252";359;63;2;460;1;355;56;3;471;1
"5000609";3553;281;12;2129;838;3042;201;10;1679;1904
"5000708";1499;321;25;2301;225;1248;263;19;2407;274
"5000807";730;119;13;935;NA;428;83;4;634;3
"5000856";832;136;3;1096;3;738;118;2;1052;5
"5000906";579;53;2;481;197;799;52;13;774;227
"5001003";2640;551;28;2413;4;2287;399;27;1948;6
"5001102";2500;621;47;3855;1044;2270;623;47;4035;896
"5001243";614;58;4;767;161;638;66;8;866;195
"5001508";826;136;6;919;7;391;84;7;543;4
"5001904";1622;389;24;2188;14;1474;333;19;2155;25
"5002001";881;203;6;1126;7;627;137;8;877;2
"5002100";1741;153;8;1844;66;1651;101;15;1646;46
"5002159";625;146;5;955;53;401;85;3;710;67
"5002209";1892;310;21;2411;70;1376;210;19;1908;51
"5002308";1022;232;8;1445;19;628;128;3;740;13
"5002407";2417;388;41;2396;343;1719;293;15;1951;1102
"5002605";1193;224;9;1726;4;873;126;5;1283;4
"5002704";71147;14225;2370;73021;1495;71585;13574;1861;75037;1660
"5002803";501;49;NA;587;5;254;19;3;295;4
"5002902";1976;370;19;1880;5;1928;295;8;1779;4
"5002951";2855;622;25;2837;7;2046;333;22;2151;12
"5003108";326;142;5;435;8;293;108;5;535;2
"5003157";813;111;17;585;350;969;116;7;862;650
"5003207";3931;1990;48;9558;107;3346;1703;62;9315;109
"5003256";2341;555;4;2533;11;1628;372;16;1932;4
"5003306";2129;664;25;3618;20;1627;510;22;3487;28
"5003454";1343;200;28;1729;6;717;86;15;1007;2
"5003488";681;176;36;1076;362;393;100;14;615;205
"5003504";573;82;1;457;75;318;54;NA;281;174
"5003702";23492;3551;693;19458;1048;18241;2477;426;15187;1457
"5003751";873;170;3;1098;97;772;123;8;936;107
"5003801";1590;281;33;1780;4;1717;322;45;2073;6
"5003900";341;84;NA;451;3;178;44;NA;262;1
"5004007";936;149;30;1099;10;750;105;22;851;2
"5004106";785;90;6;738;25;864;99;11;943;26
"5004304";1629;148;5;1247;95;1057;87;6;714;82
"5004403";979;165;9;943;3;488;85;3;455;3
"5004502";2319;303;43;1467;323;1446;194;17;922;1326
"5004601";1406;285;11;2078;18;1135;214;4;1817;22
"5004700";2547;372;51;2604;12;2043;312;28;2320;13
"5004809";391;56;1;382;653;198;40;NA;224;552
"5004908";728;184;5;904;22;330;119;1;431;3
"5005004";1788;181;19;2021;43;1754;209;17;2276;43
"5005103";260;79;1;357;2;200;41;5;316;3
"5005152";561;100;1;622;79;392;57;1;450;125
"5005202";663;439;14;2065;7;619;373;13;2188;9
"5005251";669;68;7;619;85;363;27;1;338;174
"5005400";3501;472;19;4233;56;3232;419;16;3693;120
"5005608";1026;239;19;1605;929;907;242;23;1859;997
"5005681";1583;246;23;1626;16;1593;245;22;1808;14
"5005707";4117;920;106;5359;85;3006;602;72;4235;85
"5005806";920;211;5;1365;346;553;123;3;978;150
"5006002";1420;356;19;2299;25;1305;279;18;2047;23
"5006200";4076;953;104;5043;11;2880;653;64;3828;9
"5006259";492;84;2;502;2;283;42;4;383;3
"5006275";543;122;2;593;3;270;53;1;366;1
"5006309";4969;920;39;3496;6;3349;667;33;2352;2
"5006358";569;97;2;475;675;534;75;3;591;676
"5006408";550;160;4;820;NA;372;153;3;640;1
"5006606";6698;705;126;6440;81;7760;598;111;7842;133
"5006903";712;107;3;1364;149;525;55;5;990;136
"5007109";1815;567;13;2540;33;984;311;13;1543;18
"5007208";3366;682;20;3918;62;2107;359;11;2595;62
"5007307";369;80;13;509;7;299;67;4;419;3
"5007406";1440;410;8;2321;11;956;300;5;1868;8
"5007505";346;87;4;590;8;279;84;2;493;5
"5007554";657;156;3;856;5;282;89;5;463;1
"5007695";2864;433;12;2649;27;2006;308;8;2347;25
"5007703";976;130;5;885;27;741;100;1;775;34
"5007802";625;211;2;956;2;466;92;2;654;NA
"5007901";3583;780;48;4565;443;2691;586;20;3589;280
"5007935";843;392;3;1731;6;635;235;5;1395;3
"5007950";493;88;3;533;379;564;85;2;559;538
"5007976";278;59;2;401;NA;273;49;2;315;2
"5008008";1351;293;46;1930;44;1038;201;21;1503;29
"5008305";11311;2968;211;11837;41;8946;2312;182;10134;39
"5008404";578;102;13;693;4;399;56;10;526;15
"5100102";158;92;1;769;1;140;63;NA;596;2
"5100201";2573;652;12;3373;49;1318;304;4;2053;8
"5100250";4789;1296;85;5930;15;3375;787;56;4606;24
"5100300";1408;447;3;1975;7;1008;322;3;1474;3
"5100359";279;150;NA;536;125;157;100;3;408;29
"5100409";895;291;5;1200;5;778;228;5;1175;3
"5100508";323;172;6;1440;1;149;112;NA;813;1
"5100607";950;258;6;1286;1;553;125;3;737;NA
"5100805";596;229;3;800;63;296;137;3;664;24
"5101001";197;74;2;498;1;146;57;5;477;NA
"5101209";96;25;NA;130;1;63;16;NA;79;NA
"5101258";923;289;10;1529;3;944;257;14;1531;NA
"5101308";466;289;11;1224;NA;404;254;9;1153;3
"5101407";1578;552;7;2369;87;978;315;9;1910;61
"5101605";289;236;2;1048;37;134;103;1;568;23
"5101704";1321;770;17;3305;66;1141;615;19;3247;56
"5101803";4482;1361;45;7308;457;3802;1018;42;6640;141
"5101852";448;227;3;900;13;224;129;3;529;5
"5101902";1365;242;4;1488;252;938;202;2;1195;84
"5102504";4099;2187;46;9463;45;3622;2056;41;9527;36
"5102603";533;212;2;683;928;428;135;5;599;233
"5102637";2397;805;20;3705;102;2635;750;24;4793;69
"5102678";3205;725;16;4291;9;2338;621;20;4194;14
"5102686";700;217;1;1094;10;315;82;4;458;2
"5102694";317;158;NA;627;11;118;52;2;272;11
"5102702";2147;412;18;2341;260;1373;307;4;1958;64
"5102793";975;258;11;1378;1;368;117;8;670;1
"5102850";638;191;2;931;5;374;87;2;492;3
"5103007";884;555;10;2380;15;634;384;13;2010;11
"5103056";825;159;4;848;3;611;130;7;806;3
"5103106";353;195;3;787;8;209;129;5;574;14
"5103205";2539;606;31;3633;24;1835;380;11;2696;11
"5103254";1740;576;23;3210;12;1037;318;15;1987;7
"5103304";1022;366;2;1720;325;881;272;4;1747;92
"5103353";1982;814;4;4268;32;1145;514;10;3120;33
"5103361";249;87;NA;393;47;184;55;1;292;24
"5103379";1096;302;4;1400;11;416;121;3;527;6
"5103403";35940;18199;790;62097;309;33688;17416;667;62999;360
"5103437";267;80;NA;426;NA;288;88;NA;645;1
"5103452";421;251;5;1056;NA;191;112;3;442;NA
"5103502";1144;476;9;2234;14;998;374;13;2248;19
"5103601";444;158;4;1125;NA;316;102;3;879;1
"5103700";811;218;4;989;206;371;82;3;576;91
"5103809";180;35;NA;256;NA;261;48;NA;436;NA
"5103858";612;133;NA;603;428;322;62;3;433;89
"5103908";219;94;4;414;248;213;91;3;473;140
"5103957";226;44;1;271;1;234;35;2;307;1
"5104104";2229;469;13;2810;33;2055;359;6;2930;6
"5104203";713;287;4;1602;5;473;173;1;1151;4
"5104500";118;51;NA;254;1;142;24;NA;254;NA
"5104526";763;176;3;763;NA;328;77;1;442;NA
"5104542";715;118;5;709;NA;437;87;8;475;3
"5104559";357;110;3;360;1;337;100;3;471;NA
"5104609";664;270;2;1100;4;718;216;2;1316;4
"5104807";1766;536;18;2998;11;1525;458;18;2972;5
"5104906";230;152;6;1421;NA;103;69;NA;569;NA
"5105002";754;177;2;1162;1;349;115;1;528;2
"5105101";2719;718;24;3546;229;1793;518;14;2514;57
"5105150";3225;893;26;4304;239;2860;781;38;4227;117
"5105176";836;229;12;1174;9;547;119;2;687;6
"5105200";728;341;9;1740;4;387;208;7;927;1
"5105234";330;125;1;758;NA;142;50;NA;317;NA
"5105259";5883;1573;46;6826;14;5350;1258;36;6742;13
"5105309";66;82;NA;199;80;45;58;NA;218;75
"5105507";987;698;9;2070;83;305;350;4;821;43
"5105580";675;182;2;903;65;720;181;7;1083;15
"5105606";1859;390;7;2434;38;795;188;4;1142;16
"5105622";1758;513;13;2754;1;1780;434;24;2589;8
"5105903";846;378;8;1849;38;513;225;6;1386;18
"5106000";223;160;1;659;2;208;156;2;748;1
"5106109";465;591;9;1764;9;220;377;7;1157;5
"5106158";1224;324;4;2066;10;481;112;1;734;4
"5106174";222;77;1;399;221;53;26;NA;114;29
"5106182";458;166;2;832;46;264;77;NA;501;16
"5106190";380;83;2;482;4;214;42;2;299;NA
"5106208";222;95;1;536;1;207;67;NA;412;1
"5106216";1029;230;6;1645;2;521;99;3;760;NA
"5106224";3819;1066;24;5006;14;2745;736;19;4727;23
"5106232";768;502;1;2066;3;481;308;4;1619;1
"5106240";775;204;6;956;18;590;184;3;1001;11
"5106257";2007;581;14;3085;18;1232;289;12;2042;9
"5106265";619;104;3;857;1;221;59;1;359;4
"5106273";275;74;1;457;NA;154;45;NA;249;1
"5106281";549;137;1;1078;25;203;58;2;469;15
"5106299";840;242;6;1134;NA;658;169;7;1040;1
"5106307";1480;350;6;3083;312;1079;243;6;2506;87
"5106315";81;65;NA;274;11;48;62;NA;191;4
"5106372";1047;499;12;1982;9;864;399;8;1836;5
"5106422";1390;679;4;3478;223;1146;650;7;3238;88
"5106455";169;81;2;435;8;92;52;NA;277;4
"5106505";898;961;15;3527;24;625;955;12;3339;29
"5106653";507;168;5;869;8;310;91;1;659;4
"5106703";134;25;2;235;NA;144;26;4;265;1
"5106752";3452;1323;15;5727;25;2539;913;26;4276;17
"5106778";427;301;1;1106;53;446;361;3;1340;37
"5106802";468;113;2;557;4;350;65;2;488;1
"5106828";604;160;4;1302;47;303;110;3;890;34
"5106851";139;81;NA;484;NA;89;52;1;333;NA
"5107008";1104;625;11;2834;87;807;498;5;2315;81
"5107040";5963;1327;59;7382;27;5349;1146;83;7619;21
"5107065";1924;489;5;2300;315;1227;325;2;1783;92
"5107107";1430;253;9;1946;3;1299;207;10;1621;3
"5107156";127;57;1;264;NA;108;40;NA;238;NA
"5107180";534;218;2;1260;102;333;116;3;920;16
"5107198";184;32;NA;297;NA;196;33;NA;268;NA
