tema,indicador_id,indicador,ano,cenario_id,cenario,faixa_id,faixa,faixa_cor,local_id,local_nome,valor
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,5467,Barreirinha/AM,0.34
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3074,Brejinho de Nazaré/TO,0.34
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3113,Lagoa da Confusão/TO,0.34
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,5016,Crixás/GO,0.33
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,1000,Divinópolis/MG,0.33
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3115,Lajeado/TO,0.33
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,4959,Nova Lacerda/MT,0.33
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,5035,Portel/PA,0.33
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3359,São Bernardo/MA,0.33
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3234,Cantanhede/MA,0.32
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,4958,Nova Nazaré/MT,0.32
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,2781,Rialma/GO,0.32
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3109,Itapiratins/TO,0.3
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,4963,Santa Rita do Trivelato/MT,0.3
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,3938,São Bento do Norte/RN,0.29
Recursos hídricos,29,Segurança das barragens e da mineração,2020,,Presente,low,Baixo,#A9DE00,138,Amaral Ferrador/RS,0.28
